MIR3128,ENSG00000265396,GRCh38,chr2,177255945,177256010,hg19,178120673,178120738,0,0
MIR3129,ENSG00000264725,GRCh38,chr2,189133036,189133111,hg19,189997762,189997837,0,0
MIR3131,ENSG00000264755,GRCh38,chr2,219058688,219058750,hg19,219923410,219923472,0,0
MIR3132,ENSG00000265252,GRCh38,chr2,219549073,219549147,hg19,220413795,220413869,0,0
MIR3133,ENSG00000263752,GRCh38,chr2,241477905,241477982,hg19,242417320,242417397,0,0
MIR3134,ENSG00000264354,GRCh38,chr3,15697298,15697371,hg19,15738805,15738878,0,0
MIR3135A,ENSG00000266745,GRCh38,chr3,20137565,20137641,hg19,20179057,20179133,0,0
MIR3135B,ENSG00000263649,GRCh38,chr6,32749912,32749979,hg19,32717689,32717756,0,0
MIR3138,ENSG00000264931,GRCh38,chr4,10078611,10078692,hg19,10080235,10080316,0,0
MIR3139,ENSG00000265623,GRCh38,chr4,143343460,143343535,hg19,144264613,144264688,0,0
MIR3146,ENSG00000265932,GRCh38,chr7,19705358,19705436,hg19,19744981,19745059,0,0
MIR3148,ENSG00000264788,GRCh38,chr8,29957272,29957348,hg19,29814788,29814864,0,0
MIR3155A,ENSG00000263628,GRCh38,chr10,6152196,6152277,hg19,6194159,6194240,0,0
MIR3156-1,ENSG00000263476,GRCh38,chr10,45164014,45164088,hg19,45659462,45659536,0,0
MIR3156-2,ENSG00000265499,GRCh38,chr18,14830166,14830242,hg19,14830165,14830241,0,0
MIR3156-3,ENSG00000266211,GRCh38,chr21,13406384,13406460,hg19,14778705,14778781,0,0
MIR3157,ENSG00000266407,GRCh38,chr10,96064315,96064399,hg19,97824072,97824156,0,0
MIR3158-1,ENSG00000263436,GRCh38,chr10,101601417,101601497,hg19,103361174,103361254,0,0
MIR3158-2,ENSG00000263436,GRCh38,chr10,101601417,101601497,hg19,103361174,103361254,0,0
MIR3161,ENSG00000263693,GRCh38,chr11,48096782,48096858,hg19,48118334,48118410,0,0
MIR3162,ENSG00000264559,GRCh38,chr11,59595077,59595158,hg19,59362550,59362631,0,0
MIR3165,ENSG00000263742,GRCh38,chr11,72072228,72072302,hg19,71783274,71783348,0,0
MIR3166,ENSG00000266581,GRCh38,chr11,88176502,88176593,hg19,87909670,87909761,0,0
MIR3168,ENSG00000264226,GRCh38,chr13,41101019,41101100,hg19,41675155,41675236,0,0
MIR3170,ENSG00000263399,GRCh38,chr13,98208524,98208600,hg19,98860778,98860854,0,0
MIR3171,ENSG00000264657,GRCh38,chr14,27633205,27633278,hg19,28102411,28102484,0,0
MIR3173,ENSG00000264607,GRCh38,chr14,95137919,95137986,hg19,95604256,95604323,0,0
MIR3174,ENSG00000265871,GRCh38,chr15,90006755,90006841,hg19,90549987,90550073,0,0
MIR3176,ENSG00000266235,GRCh38,chr16,543277,543366,hg19,593277,593366,0,0
MIR3177,ENSG00000265820,GRCh38,chr16,1734985,1735066,hg19,1784986,1785067,0,0
MIR3178,ENSG00000266232,GRCh38,chr16,2531922,2532005,hg19,2581923,2582006,0,0
MIR3179-1,ENSG00000274301,GRCh38,chr16,14901508,14901591,hg19,14995365,14995448,0,0
MIR3179-2,ENSG00000257381,GRCh38,chr16,16300159,16300242,hg19,16394016,16394099,0,0
MIR3179-3,ENSG00000266454,GRCh38,chr16,18411894,18411977,hg19,18505751,18505834,0,0
MIR3180-5,ENSG00000264397,GRCh38,chr16,2135977,2136129,hg19,2185978,2186130,0,0
MIR3182,ENSG00000263785,GRCh38,chr16,83508346,83508408,hg19,83541951,83542013,0,0
MIR3184,ENSG00000266919,GRCh38,chr17,30117079,30117172,hg19,28444097,28444190,0,0
MIR3190,ENSG00000265134,GRCh38,chr19,47226942,47227021,hg19,47730199,47730278,0,0
MIR3191,ENSG00000265134,GRCh38,chr19,47226942,47227021,hg19,47730199,47730278,0,0
MIR3194,ENSG00000266761,GRCh38,chr20,51452905,51452977,hg19,50069442,50069514,0,0
MIR3198-1,ENSG00000264757,GRCh38,chr22,17764180,17764259,hg19,18246946,18247025,0,0
MIR3198-2,ENSG00000265371,GRCh38,chr12,54231397,54231476,hg19,54625181,54625260,0,0
MIR3199-1,ENSG00000264073,GRCh38,chr22,27920525,27920612,hg19,28316513,28316600,0,0
MIR3199-2,ENSG00000264073,GRCh38,chr22,27920525,27920612,hg19,28316513,28316600,0,0
MIR3201,ENSG00000266508,GRCh38,chr22,48274364,48274415,hg19,48670176,48670227,0,0
MIR3202-1,ENSG00000265176,GRCh38,chrX,153981097,153981177,hg19,153246548,153246628,0,0
MIR3202-2,ENSG00000265176,GRCh38,chrX,153981097,153981177,hg19,153246548,153246628,0,0
MIR320C1,ENSG00000221493,GRCh38,chr18,21683510,21683597,hg19,19263471,19263558,0,0
MIR320D1,ENSG00000211491,GRCh38,chr13,40727828,40727875,hg19,41301964,41302011,0,0
MIR324,ENSG00000199053,GRCh38,chr17,7223273,7223384,hg19,7126592,7126703,0,0
MIR331,ENSG00000199172,GRCh38,chr12,95308410,95308520,hg19,95702186,95702296,0,0
MIR339,ENSG00000199023,GRCh38,chr7,1022935,1023045,hg19,1062571,1062681,0,0
MIR33A,ENSG00000207932,GRCh38,chr22,41900944,41901012,hg19,42296948,42297016,0,0
MIR33B,ENSG00000207839,GRCh38,chr17,17813836,17813931,hg19,17717150,17717245,0,0
MIR3610,ENSG00000264875,GRCh38,chr8,116874728,116874800,hg19,117886967,117887039,0,0
MIR3613,ENSG00000264864,GRCh38,chr13,49996415,49996501,hg19,50570551,50570637,0,0
MIR3615,ENSG00000264624,GRCh38,chr17,74748613,74748699,hg19,72744752,72744838,0,0
MIR3616,ENSG00000264901,GRCh38,chr20,47166967,47167058,hg19,45795609,45795700,0,0
MIR3618,ENSG00000266567,GRCh38,chr22,20085746,20085833,hg19,20073269,20073356,0,0
MIR3620,ENSG00000264944,GRCh38,chr1,228097263,228097341,hg19,228284964,228285042,0,0
MIR3621,ENSG00000263697,GRCh38,chr9,137169186,137169270,hg19,140063638,140063722,0,0
MIR3653,ENSG00000280968,GRCh38,chr22,29333158,29333267,hg19,29729147,29729256,0,0
MIR3657,ENSG00000266370,GRCh38,chr12,112037599,112037715,hg19,112475403,112475519,0,0
MIR3659,ENSG00000265596,GRCh38,chr1,38089231,38089329,hg19,38554903,38555001,0,0
MIR3660,ENSG00000264342,GRCh38,chr5,90016621,90016731,hg19,89312438,89312548,0,0
MIR3663,ENSG00000266782,GRCh38,chr10,117167678,117167774,hg19,118927189,118927285,0,0
MIR3664,ENSG00000263744,GRCh38,chr11,70872270,70872368,hg19,70718375,70718473,0,0
MIR3665,ENSG00000266325,GRCh38,chr13,77698012,77698116,hg19,78272147,78272251,0,0
MIR3667,ENSG00000264139,GRCh38,chr22,49543393,49543466,hg19,49937041,49937114,0,0
MIR3668,ENSG00000263514,GRCh38,chr6,140205252,140205326,hg19,140526389,140526463,0,0
MIR3670-1,ENSG00000263918,GRCh38,chr16,14907717,14907781,hg19,15001574,15001638,0,0
MIR3670-2,ENSG00000264722,GRCh38,chr16,16306370,16306434,hg19,16400227,16400291,0,0
MIR3672,ENSG00000265456,GRCh38,chrX,121370972,121371053,hg19,120504826,120504907,0,0
MIR3678,ENSG00000264511,GRCh38,chr17,75406069,75406162,hg19,73402150,73402243,0,0
MIR3679,ENSG00000263813,GRCh38,chr2,134127125,134127192,hg19,134884696,134884763,0,0
MIR367,ENSG00000199169,GRCh38,chr4,112647874,112647941,hg19,113569030,113569097,0,0
MIR3680-1,ENSG00000265462,GRCh38,chr16,21506049,21506135,hg19,21517370,21517456,0,0
MIR3680-2,ENSG00000266758,GRCh38,chr16,29599179,29599265,hg19,29610500,29610586,0,0
MIR3681,ENSG00000264089,GRCh38,chr2,12199130,12199201,hg19,12339256,12339327,0,0
MIR3684,ENSG00000265213,GRCh38,chr4,98997387,98997460,hg19,99918538,99918611,0,0
MIR3685,ENSG00000265917,GRCh38,chr12,95309923,95309984,hg19,95703699,95703760,0,0
MIR3687-1,ENSG00000264063,GRCh38,chr21,8987370,8987430,hg19,9826203,9826263,0,0
MIR3691,ENSG00000265083,GRCh38,chr6,5148233,5148322,hg19,5148467,5148556,0,0
MIR3692,ENSG00000266617,GRCh38,chr6,157529132,157529200,hg19,157950164,157950232,0,0
MIR3713,ENSG00000266449,GRCh38,chr15,76586647,76586691,hg19,76878988,76879032,0,0
MIR3714,ENSG00000264818,GRCh38,chr3,16933196,16933260,hg19,16974688,16974752,0,0
MIR373,ENSG00000199143,GRCh38,chr19,53788705,53788773,hg19,54291959,54292027,0,0
MIR375,ENSG00000198973,GRCh38,chr2,219001628,219001739,hg19,219866350,219866461,0,0
MIR376A1,ENSG00000277815,GRCh38,chr14,101040755,101040864,hg19,101507092,101507201,0,0
MIR378A,ENSG00000199047,GRCh38,chr5,149732797,149732908,hg19,149112360,149112471,0,0
MIR378D1,ENSG00000263631,GRCh38,chr4,5923275,5923328,hg19,5925002,5925055,0,0
MIR378G,ENSG00000263526,GRCh38,chr1,94745860,94745900,hg19,95211416,95211456,0,0
MIR378H,ENSG00000263361,GRCh38,chr5,154829458,154829540,hg19,154209018,154209100,0,0
MIR378I,ENSG00000263463,GRCh38,chr22,41923222,41923297,hg19,42319226,42319301,0,0
MIR378J,ENSG00000274620,GRCh38,chr17,37614931,37615039,hg19,35974976,35975084,0,0
MIR3907,ENSG00000265810,GRCh38,chr7,151433489,151433639,hg19,151130575,151130725,0,0
MIR3909,ENSG00000266320,GRCh38,chr22,35335640,35335758,hg19,35731633,35731751,0,0
MIR3910-1,ENSG00000266855,GRCh38,chr9,91636251,91636361,hg19,94398533,94398643,0,0
MIR3912,ENSG00000264249,GRCh38,chr5,171386656,171386760,hg19,170813660,170813764,0,0
MIR3913-1,ENSG00000264405,GRCh38,chr12,69584722,69584823,hg19,69978502,69978603,0,0
MIR3913-2,ENSG00000264405,GRCh38,chr12,69584722,69584823,hg19,69978502,69978603,0,0
MIR3916,ENSG00000263568,GRCh38,chr1,247201967,247202060,hg19,247365269,247365362,0,0
MIR3917,ENSG00000264021,GRCh38,chr1,25906362,25906454,hg19,26232853,26232945,0,0
MIR3918,ENSG00000265558,GRCh38,chr6,158764661,158764753,hg19,159185693,159185785,0,0
MIR3920,ENSG00000263885,GRCh38,chr11,101519820,101519905,hg19,101390551,101390636,0,0
MIR3923,ENSG00000265193,GRCh38,chr3,79507887,79507969,hg19,79557037,79557119,0,0
MIR3925,ENSG00000263894,GRCh38,chr6,36622436,36622512,hg19,36590213,36590289,0,0
MIR3927,ENSG00000263861,GRCh38,chr9,109511475,109511545,hg19,112273755,112273825,0,0
MIR3929,ENSG00000265641,GRCh38,chr18,35934088,35934142,hg19,33514051,33514105,0,0
MIR3934,ENSG00000266509,GRCh38,chr6,33698128,33698234,hg19,33665905,33666011,0,0
MIR3935,ENSG00000265281,GRCh38,chr16,56245520,56245623,hg19,56279432,56279535,0,0
MIR3936,ENSG00000263597,GRCh38,chr5,132365490,132365599,hg19,131701182,131701291,0,0
MIR3937,ENSG00000263730,GRCh38,chrX,39661216,39661321,hg19,39520470,39520575,0,0
MIR3938,ENSG00000264013,GRCh38,chr3,55852492,55852594,hg19,55886520,55886622,0,0
MIR3943,ENSG00000264069,GRCh38,chr7,43150897,43151009,hg19,43190496,43190608,0,0
MIR3944,ENSG00000265395,GRCh38,chr10,133371556,133371663,hg19,135185060,135185167,0,0
MIR3960,ENSG00000266070,GRCh38,chr9,127785833,127785923,hg19,130548112,130548202,0,0
MIR3972,ENSG00000266634,GRCh38,chr1,17277889,17277975,hg19,17604384,17604470,0,0
MIR3973,ENSG00000263389,GRCh38,chr11,36010098,36010204,hg19,36031648,36031754,0,0
MIR3976,ENSG00000272380,GRCh38,chr18,5840695,5840833,hg19,5840694,5840832,0,0
MIR3978,ENSG00000265584,GRCh38,chrX,110082118,110082218,hg19,109325346,109325446,0,0
MIR421,ENSG00000202566,GRCh38,chrX,74218373,74218484,hg19,73438208,73438319,0,0
MIR423,ENSG00000199071,GRCh38,chr17,30117079,30117172,hg19,28444097,28444190,0,0
MIR4254,ENSG00000266580,GRCh38,chr1,31758660,31758735,hg19,32224261,32224336,0,0
MIR4258,ENSG00000264349,GRCh38,chr1,154975693,154975783,hg19,154948169,154948259,0,0
MIR4259,ENSG00000266458,GRCh38,chr1,159899979,159900079,hg19,159869769,159869869,0,0
MIR4260,ENSG00000264831,GRCh38,chr1,209623444,209623510,hg19,209796789,209796855,0,0
MIR4261,ENSG00000265418,GRCh38,chr2,10192614,10192671,hg19,10332740,10332797,0,0
MIR4262,ENSG00000265172,GRCh38,chr2,11836933,11836986,hg19,11977059,11977112,0,0
MIR4263,ENSG00000265321,GRCh38,chr2,27996367,27996449,hg19,28219234,28219316,0,0
MIR4264,ENSG00000266436,GRCh38,chr2,79649294,79649359,hg19,79876420,79876485,0,0
MIR4265,ENSG00000264934,GRCh38,chr2,109141490,109141588,hg19,109757946,109758044,0,0
MIR4266,ENSG00000265965,GRCh38,chr2,109313571,109313625,hg19,109930027,109930081,0,0
MIR4267,ENSG00000265682,GRCh38,chr2,110069961,110070042,hg19,110827538,110827619,0,0
MIR4268,ENSG00000266518,GRCh38,chr2,219906502,219906565,hg19,220771223,220771286,0,0
MIR4269,ENSG00000265215,GRCh38,chr2,239305462,239305545,hg19,240227157,240227240,0,0
MIR4270,ENSG00000263573,GRCh38,chr3,15496239,15496308,hg19,15537746,15537815,0,0
MIR4271,ENSG00000264633,GRCh38,chr3,49274120,49274186,hg19,49311553,49311619,0,0
MIR4276,ENSG00000265846,GRCh38,chr4,174423795,174423864,hg19,175344946,175345015,0,0
MIR4279,ENSG00000266243,GRCh38,chr5,31936102,31936159,hg19,31936208,31936265,0,0
MIR4281,ENSG00000266329,GRCh38,chr5,176629439,176629500,hg19,176056440,176056501,0,0
MIR4283-1,ENSG00000264426,GRCh38,chr7,56955785,56955864,hg19,57023492,57023571,0,0
MIR4283-2,ENSG00000265214,GRCh38,chr7,63621090,63621169,hg19,63081468,63081547,0,0
MIR4284,ENSG00000265724,GRCh38,chr7,73711317,73711397,hg19,73125647,73125727,0,0
MIR4285,ENSG00000264675,GRCh38,chr7,102293103,102293187,hg19,101936369,101936453,0,0
MIR4286,ENSG00000263762,GRCh38,chr8,10666978,10667070,hg19,10524488,10524580,0,0
MIR4287,ENSG00000265847,GRCh38,chr8,27886039,27886116,hg19,27743556,27743633,0,0
MIR4288,ENSG00000265251,GRCh38,chr8,28505116,28505182,hg19,28362633,28362699,0,0
MIR4289,ENSG00000265873,GRCh38,chr9,88745836,88745905,hg19,91360751,91360820,0,0
MIR4290,ENSG00000263967,GRCh38,chr9,90023441,90023535,hg19,92785723,92785817,0,0
MIR4291,ENSG00000265347,GRCh38,chr9,93819357,93819421,hg19,96581639,96581703,0,0
MIR4292,ENSG00000265806,GRCh38,chr9,136830957,136831023,hg19,139725409,139725475,0,0
MIR4294,ENSG00000264800,GRCh38,chr10,48985512,48985587,hg19,50193557,50193632,0,0
MIR4295,ENSG00000264763,GRCh38,chr10,112634170,112634254,hg19,114393929,114394013,0,0
MIR4296,ENSG00000264572,GRCh38,chr10,125032783,125032870,hg19,126721352,126721439,0,0
MIR4298,ENSG00000264493,GRCh38,chr11,1859464,1859536,hg19,1880694,1880766,0,0
MIR4299,ENSG00000266645,GRCh38,chr11,11656651,11656722,hg19,11678198,11678269,0,0
MIR4300,ENSG00000264110,GRCh38,chr11,81890741,81890836,hg19,81601783,81601878,0,0
MIR4301,ENSG00000265140,GRCh38,chr11,113450023,113450088,hg19,113320745,113320810,0,0
MIR4306,ENSG00000263615,GRCh38,chr13,99643059,99643149,hg19,100295313,100295403,0,0
MIR4308,ENSG00000265432,GRCh38,chr14,54878113,54878193,hg19,55344831,55344911,0,0
MIR4309,ENSG00000266015,GRCh38,chr14,102539644,102539726,hg19,103005981,103006063,0,0
MIR4311,ENSG00000263512,GRCh38,chr15,66040233,66040332,hg19,66332571,66332670,0,0
MIR4314,ENSG00000264005,GRCh38,chr17,8088056,8088147,hg19,7991374,7991465,0,0
MIR4316,ENSG00000264060,GRCh38,chr17,77396984,77397054,hg19,75393066,75393136,0,0
MIR4318,ENSG00000266530,GRCh38,chr18,37657135,37657215,hg19,35237098,35237178,0,0
MIR4319,ENSG00000265957,GRCh38,chr18,44970082,44970166,hg19,42550047,42550131,0,0
MIR4326,ENSG00000266104,GRCh38,chr20,63286808,63286866,hg19,61918160,61918218,0,0
MIR4327,ENSG00000265007,GRCh38,chr21,30375294,30375378,hg19,31747612,31747696,0,0
MIR4329,ENSG00000263351,GRCh38,chrX,112780718,112780788,hg19,112023946,112024016,0,0
MIR4418,ENSG00000266564,GRCh38,chr1,22266239,22266300,hg19,22592732,22592793,0,0
MIR4419A,ENSG00000266802,GRCh38,chr1,23057858,23057934,hg19,23384351,23384427,0,0
MIR4419B,ENSG00000265061,GRCh38,chr12,128244506,128244573,hg19,128729051,128729118,0,0
MIR4420,ENSG00000264773,GRCh38,chr1,30739156,30739232,hg19,31212003,31212079,0,0
MIR4421,ENSG00000265538,GRCh38,chr1,51059837,51059905,hg19,51525509,51525577,0,0
MIR4424,ENSG00000266417,GRCh38,chr1,178677749,178677834,hg19,178646884,178646969,0,0
MIR4425,ENSG00000264371,GRCh38,chr1,25023503,25023586,hg19,25349994,25350077,0,0
MIR4427,ENSG00000265744,GRCh38,chr1,233624152,233624219,hg19,233759898,233759965,0,0
MIR4428,ENSG00000266262,GRCh38,chr1,237471119,237471191,hg19,237634419,237634491,0,0
MIR4429,ENSG00000264010,GRCh38,chr2,11540605,11540677,hg19,11680731,11680803,0,0
MIR4433B,ENSG00000264297,GRCh38,chr2,64340747,64340848,hg19,64567881,64567982,0,0
MIR4435-1,ENSG00000265507,GRCh38,chr2,87629755,87629834,hg19,87929274,87929353,0,0
MIR4435-2,ENSG00000266139,GRCh38,chr2,111321012,111321091,hg19,112078589,112078668,0,0
MIR4436A,ENSG00000265510,GRCh38,chr2,88812370,88812454,hg19,89111884,89111968,0,0
MIR4436B1,ENSG00000264979,GRCh38,chr2,110086433,110086523,hg19,110844010,110844100,0,0
MIR4436B2,ENSG00000263881,GRCh38,chr2,110284853,110284943,hg19,111042430,111042520,0,0
MIR4439,ENSG00000263828,GRCh38,chr2,225010461,225010540,hg19,225875178,225875257,0,0
MIR4441,ENSG00000264810,GRCh38,chr2,239085827,239085926,hg19,240007523,240007622,0,0
MIR4442,ENSG00000264219,GRCh38,chr3,25664873,25664939,hg19,25706364,25706430,0,0
MIR4443,ENSG00000265483,GRCh38,chr3,48196564,48196616,hg19,48238054,48238106,0,0
MIR4444-2,ENSG00000266780,GRCh38,chr3,75214476,75214549,hg19,75263627,75263700,0,0
MIR4445,ENSG00000265956,GRCh38,chr3,109602828,109602897,hg19,109321675,109321744,0,0
MIR4448,ENSG00000263932,GRCh38,chr3,183886800,183886885,hg19,183604588,183604673,0,0
MIR4450,ENSG00000263445,GRCh38,chr4,76573568,76573632,hg19,77494721,77494785,0,0
MIR4452,ENSG00000266515,GRCh38,chr4,86542482,86542552,hg19,87463635,87463705,0,0
MIR4455,ENSG00000263458,GRCh38,chr4,184938383,184938440,hg19,185859537,185859594,0,0
MIR4456,ENSG00000264233,GRCh38,chr5,535840,535882,hg19,535955,535997,0,0
MIR4457,ENSG00000263670,GRCh38,chr5,1309310,1309377,hg19,1309425,1309492,0,0
MIR4459,ENSG00000265421,GRCh38,chr5,54075518,54075583,hg19,53371348,53371413,0,0
MIR4460,ENSG00000265691,GRCh38,chr5,129397062,129397147,hg19,128732755,128732840,0,0
MIR4462,ENSG00000263926,GRCh38,chr6,37555365,37555422,hg19,37523141,37523198,0,0
MIR4466,ENSG00000271899,GRCh38,chr6,156779678,156779731,hg19,157100812,157100865,0,0
MIR4467,ENSG00000264471,GRCh38,chr7,102471469,102471531,hg19,102111916,102111978,0,0
MIR4469,ENSG00000266044,GRCh38,chr8,42896197,42896275,hg19,42751340,42751418,0,0
MIR4470,ENSG00000264408,GRCh38,chr8,61714788,61714859,hg19,62627347,62627418,0,0
MIR4471,ENSG00000265599,GRCh38,chr8,100382763,100382845,hg19,101394991,101395073,0,0
MIR4472-2,ENSG00000264037,GRCh38,chr12,116428252,116428318,hg19,116866057,116866123,0,0
MIR4473,ENSG00000263790,GRCh38,chr9,20411148,20411238,hg19,20411146,20411236,0,0
MIR4474,ENSG00000264941,GRCh38,chr9,20502265,20502342,hg19,20502263,20502340,0,0
MIR4475,ENSG00000266255,GRCh38,chr9,36823539,36823599,hg19,36823536,36823596,0,0
MIR4476,ENSG00000265368,GRCh38,chr9,36893462,36893531,hg19,36893459,36893528,0,0
MIR4478,ENSG00000266583,GRCh38,chr9,122120082,122120167,hg19,124882361,124882446,0,0
MIR4479,ENSG00000266507,GRCh38,chr9,136886733,136886803,hg19,139781185,139781255,0,0
MIR4480,ENSG00000263584,GRCh38,chr10,12578753,12578823,hg19,12620752,12620822,0,0
MIR4482,ENSG00000266852,GRCh38,chr10,104268336,104268405,hg19,106028094,106028163,0,0
MIR4484,ENSG00000265092,GRCh38,chr10,125819740,125819822,hg19,127508309,127508391,0,0
MIR4486,ENSG00000265210,GRCh38,chr11,19575310,19575372,hg19,19596857,19596919,0,0
MIR4488,ENSG00000266006,GRCh38,chr11,61508596,61508657,hg19,61276068,61276129,0,0
MIR4489,ENSG00000265874,GRCh38,chr11,65649192,65649253,hg19,65416663,65416724,0,0
MIR4490,ENSG00000266703,GRCh38,chr11,90555774,90555857,hg19,90288942,90289025,0,0
MIR4491,ENSG00000264032,GRCh38,chr11,111347757,111347824,hg19,111218482,111218549,0,0
MIR4492,ENSG00000264211,GRCh38,chr11,118910708,118910787,hg19,118781417,118781496,0,0
MIR4494,ENSG00000264906,GRCh38,chr12,47364186,47364269,hg19,47757969,47758052,0,0
MIR4495,ENSG00000265861,GRCh38,chr12,97939056,97939121,hg19,98332834,98332899,0,0
MIR4497,ENSG00000263510,GRCh38,chr12,109833348,109833436,hg19,110271153,110271241,0,0
MIR4498,ENSG00000266704,GRCh38,chr12,120155434,120155499,hg19,120593238,120593303,0,0
MIR4499,ENSG00000263978,GRCh38,chr13,20433778,20433846,hg19,21007917,21007985,0,0
MIR449A,ENSG00000198983,GRCh38,chr5,55170532,55170622,hg19,54466360,54466450,0,0
MIR4500,ENSG00000266052,GRCh38,chr13,87618665,87618740,hg19,88270920,88270995,0,0
MIR4502,ENSG00000265450,GRCh38,chr13,114273828,114273908,hg19,115039303,115039383,0,0
MIR4503,ENSG00000266327,GRCh38,chr14,36952309,36952391,hg19,37421514,37421596,0,0
MIR4504,ENSG00000264712,GRCh38,chr14,50299850,50299962,hg19,50766568,50766680,0,0
MIR4505,ENSG00000264741,GRCh38,chr14,73758747,73758819,hg19,74225450,74225522,0,0
MIR4506,ENSG00000265768,GRCh38,chr14,93948226,93948302,hg19,94414572,94414648,0,0
MIR4508,ENSG00000265673,GRCh38,chr15,23562062,23562131,hg19,23807209,23807278,0,0
MIR4509-2,ENSG00000266039,GRCh38,chr15,28426491,28426584,hg19,28671637,28671730,0,0
MIR4509-3,ENSG00000263964,GRCh38,chr15,28490752,28490845,hg19,28735898,28735991,0,0
MIR4511,ENSG00000264737,GRCh38,chr15,65719246,65719332,hg19,66011584,66011670,0,0
MIR4512,ENSG00000266589,GRCh38,chr15,66496958,66497034,hg19,66789296,66789372,0,0
MIR4514,ENSG00000265855,GRCh38,chr15,80997417,80997473,hg19,81289758,81289814,0,0
MIR4515,ENSG00000263643,GRCh38,chr15,83067335,83067415,hg19,83736087,83736167,0,0
MIR4516,ENSG00000265867,GRCh38,chr16,2133119,2133204,hg19,2183120,2183205,0,0
MIR4517,ENSG00000266868,GRCh38,chr16,28958583,28958661,hg19,28969904,28969982,0,0
MIR451A,ENSG00000273915,GRCh38,chr17,28861369,28861440,hg19,27188387,27188458,0,0
MIR451B,ENSG00000273915,GRCh38,chr17,28861369,28861440,hg19,27188387,27188458,0,0
MIR4522,ENSG00000263583,GRCh38,chr17,27293910,27293996,hg19,25620936,25621022,0,0
MIR4523,ENSG00000263719,GRCh38,chr17,29390662,29390730,hg19,27717680,27717748,0,0
MIR4524B,ENSG00000265331,GRCh38,chr17,69099542,69099656,hg19,67095683,67095797,0,0
MIR4525,ENSG00000266107,GRCh38,chr17,82668233,82668307,hg19,80626109,80626183,0,0
MIR4526,ENSG00000263527,GRCh38,chr18,13611114,13611200,hg19,13611113,13611199,0,0
MIR4527,ENSG00000266582,GRCh38,chr18,47380496,47380565,hg19,44906867,44906936,0,0
MIR4528,ENSG00000263872,GRCh38,chr18,53237101,53237190,hg19,50763471,50763560,0,0
MIR4529,ENSG00000264571,GRCh38,chr18,55479221,55479298,hg19,53146452,53146529,0,0
MIR4532,ENSG00000263453,GRCh38,chr20,57895394,57895444,hg19,56470450,56470500,0,0
MIR4534,ENSG00000264505,GRCh38,chr22,37988794,37988853,hg19,38384801,38384860,0,0
MIR4535,ENSG00000266887,GRCh38,chr22,48780295,48780353,hg19,49176107,49176165,0,0
MIR4540,ENSG00000264922,GRCh38,chr9,36864254,36864308,hg19,36864251,36864305,0,0
MIR455,ENSG00000207726,GRCh38,chr9,114209417,114209526,hg19,116971697,116971806,0,0
MIR4632,ENSG00000263676,GRCh38,chr1,12191713,12191773,hg19,12251770,12251830,0,0
MIR4633,ENSG00000264563,GRCh38,chr5,129097688,129097766,hg19,128433381,128433459,0,0
MIR4637,ENSG00000264792,GRCh38,chr5,14825929,14826012,hg19,14826038,14826121,0,0
MIR4638,ENSG00000264732,GRCh38,chr5,181222566,181222633,hg19,180649566,180649633,0,0
MIR4639,ENSG00000263712,GRCh38,chr6,16141556,16141624,hg19,16141787,16141855,0,0
MIR4640,ENSG00000264594,GRCh38,chr6,30890883,30890972,hg19,30858660,30858749,0,0
MIR4641,ENSG00000266494,GRCh38,chr6,41598723,41598788,hg19,41566461,41566526,0,0
MIR4642,ENSG00000266619,GRCh38,chr6,44435641,44435722,hg19,44403378,44403459,0,0
MIR4643,ENSG00000263734,GRCh38,chr6,91521660,91521737,hg19,92231378,92231455,0,0
MIR4644,ENSG00000266245,GRCh38,chr6,170330761,170330844,hg19,170639849,170639932,0,0
MIR4645,ENSG00000266750,GRCh38,chr6,2854031,2854107,hg19,2854265,2854341,0,0
MIR4648,ENSG00000264357,GRCh38,chr7,2527074,2527145,hg19,2566708,2566779,0,0
MIR4649,ENSG00000264652,GRCh38,chr7,44110849,44110912,hg19,44150448,44150511,0,0
MIR4650-1,ENSG00000266525,GRCh38,chr7,67114322,67114397,hg19,66579309,66579384,0,0
MIR4650-2,ENSG00000264494,GRCh38,chr7,72697903,72697978,hg19,72162874,72162949,0,0
MIR4651,ENSG00000265020,GRCh38,chr7,75915197,75915269,hg19,75544515,75544587,0,0
MIR4652,ENSG00000265423,GRCh38,chr7,93716928,93717005,hg19,93346240,93346317,0,0
MIR4653,ENSG00000264425,GRCh38,chr7,101159473,101159555,hg19,100802754,100802836,0,0
MIR4655,ENSG00000265089,GRCh38,chr7,1844180,1844253,hg19,1883816,1883889,0,0
MIR4656,ENSG00000264474,GRCh38,chr7,4788565,4788639,hg19,4828196,4828270,0,0
MIR4657,ENSG00000264326,GRCh38,chr7,44881748,44881800,hg19,44921347,44921399,0,0
MIR4658,ENSG00000266154,GRCh38,chr7,100156605,100156669,hg19,99754228,99754292,0,0
MIR4659A,ENSG00000266038,GRCh38,chr8,6745164,6745244,hg19,6602685,6602765,0,0
MIR4659B,ENSG00000266038,GRCh38,chr8,6745164,6745244,hg19,6602685,6602765,0,0
MIR4660,ENSG00000263407,GRCh38,chr8,9048445,9048518,hg19,8905955,8906028,0,0
MIR4661,ENSG00000266194,GRCh38,chr8,91205485,91205559,hg19,92217713,92217787,0,0
